TrackID_1,TrackID_2,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
1,3,07-Aug-2023 17:09:12,07-Aug-2023 17:14:39,07-Aug-2023 17:09:12,4051.91091746179,569.323327241015,3914.07129311385,544.823572964327,4189.75054180974,593.823081517703,22.2941946179283,-162.289813671311,4207.69193426825,607.168733867797,3813.86443613127,537.169435934402,4453.83412060386,650.918295076169,22.2945364022504,-162.288302016372,4090,3950,4230,4250,3850,4500
