TrackID_1,TrackID_2,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
2,4,16-Nov-2023 23:57:48,17-Nov-2023 00:11:22,14-Jul-1916,8686.67687899118,418.986352578961,8592.76202393619,231.156642468978,8789.53600595617,624.704606508941,20.4643847257906,-156.867547212852,9138.36261044614,1299.99713571388,8843.20163741617,709.675189653933,9285.94309696113,1595.15810874385,20.4723429425969,-156.863218273652,4260,4050,4490,5250,4590,5580
