TrackID_1,TrackID_2,TrackID_3,TrackID_4,TrackID_5,TrackID_6,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
45,56,,,,,01-Nov-2017 03:21:21,01-Nov-2017 03:23:44,01-Nov-2017 03:23:44,3999.07033924573,924.817558312517,3981.73374572326,795.978734485858,4020.40768511953,1083.38841840687,26.549663691138,-175.653894247526,3967.82231461602,767.58028233528,3950.48572109356,638.741458508622,4006.49625401229,1054.98996625629,26.5482444764873,-175.654207805394,1450,1320,1610,1290,1160,1580
55,57,65,,,,01-Nov-2017 03:22:48,01-Nov-2017 03:26:12,01-Nov-2017 03:24:52,4159.0031606586,388.700507068186,4156.33599242438,368.879149556393,4163.00391300994,418.432543335877,26.5448247293277,-175.65228940386,4195.40311751186,434.253148496332,4190.06878104341,394.610433472745,4199.4038698632,463.985184764023,26.5452358848612,-175.651924149,940,920,970,990,950,1020
66,74,,,,,01-Nov-2017 03:26:07,01-Nov-2017 03:27:26,14-Jul-1916 00:00:00,5486.19098816352,1703.45237359007,5434.18120759613,1316.93590211009,5564.87245107317,2288.18242018798,26.5566916044016,-175.638971756108,5478.94747764185,1724.60731521897,5422.93694472312,1308.35880747131,5561.62969290284,2339.06939808458,26.5568825476936,-175.639044441013,2420,2030,3010,2440,2020,3060
47,69,,,,,01-Nov-2017 03:21:44,01-Nov-2017 03:31:27,01-Nov-2017 03:28:03,5298.64608598249,1809.4094859795,5294.64533363115,1779.67744971181,5303.98042245094,1849.05220100308,26.5576479672317,-175.640853672814,5321.71020166462,1755.85533984867,5317.70944931328,1726.12330358098,5325.71095401595,1785.58737611636,26.5571645905748,-175.640622236267,2500,2470,2540,2450,2420,2480
67,76,80,81,,,01-Nov-2017 03:26:08,01-Nov-2017 03:29:09,01-Nov-2017 03:27:51,5082.02986907412,274.587862932601,5079.3627008399,254.766505420807,5084.69703730835,294.409220444395,26.543794755135,-175.643027305223,5087.93979547868,243.522242547798,5085.27262724446,223.700885036004,5090.60696371291,263.343600059591,26.543514358624,-175.642968002149,950,930,970,920,900,940
77,85,87,95,98,,01-Nov-2017 03:29:26,03-Sep-4035 07:03:12,01-Nov-2017 03:32:17,6472.16368593249,632.397828175039,6469.49651769826,612.576470663245,6476.16443828382,662.129864442729,26.5470243273956,-175.629078026819,6484.74153292261,650.88560156972,6480.74078057127,621.153565302029,6490.07586939106,690.528316593307,26.5471911969798,-175.628951814588,1490,1470,1520,1510,1480,1550
83,88,93,97,,,01-Nov-2017 03:29:09,01-Nov-2017 03:33:37,01-Nov-2017 03:32:05,6453.1003226017,715.684010573551,6447.76598613325,676.041295549964,6459.76824318726,765.237404353036,26.5477760637096,-175.629269317872,6463.7689955386,794.969440620726,6449.09957025036,685.951974305861,6475.77125259261,884.165549423798,26.5484916894619,-175.629162263222,1570,1530,1620,1650,1540,1740
79,89,91,99,,,01-Nov-2017 03:28:21,01-Nov-2017 03:34:11,01-Nov-2017 03:31:46,6217.70041924809,1140.8744214498,6212.36608277963,1101.23170642621,6223.03475571654,1180.51713647338,26.5516138080148,-175.63163143492,6229.5202720572,1078.74318068019,6221.51876735453,1019.27910814481,6240.1889449941,1158.02861072736,26.5510530149928,-175.631512828772,1960,1920,2000,1900,1840,1980
58,71,,,,,01-Nov-2017 03:23:31,01-Nov-2017 03:26:54,14-Jul-1916 00:00:00,5258.21699957648,2258.81519241008,5214.20872371176,1931.76279346549,5315.56111661233,2684.97437891365,26.5617042774081,-175.641259357918,5246.39714676736,2320.94643317969,5191.72019796574,1914.60860418792,5311.74276850589,2806.56969221863,26.5622650704301,-175.641377964066,2940,2610,3370,3000,2590,3490
70,84,,,,,01-Nov-2017 03:26:31,01-Nov-2017 03:29:17,01-Nov-2017 03:29:14,5990.00610754659,3572.96309179444,5888.65371464602,2819.75150634628,6151.36978571722,4772.15522125796,26.5735657011093,-175.633916230317,6004.09994289872,3752.6888935177,5885.41095647569,2870.63848424288,6182.80021459182,5080.71984680787,26.5751878959058,-175.633774805922,4340,3580,5550,4520,3630,5860
102,103,104,,,,01-Nov-2017 03:34:57,01-Nov-2017 03:37:04,01-Nov-2017 03:36:36,8011.29411541768,1797.54911493257,7952.61641426472,1361.47924967311,8097.97708303001,2441.74323406586,26.5575409162016,-175.613633643982,8023.2963724717,1886.74522373564,7953.94999838183,1371.389928429,8119.31442890381,2600.31409416021,26.558345995173,-175.613513207501,2850,2410,3500,2940,2420,3660
