TrackID_1,TrackID_2,TrackID_3,TrackID_4,TrackID_5,TrackID_6,TrackID_7,TrackID_8,TrackID_9,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
48,51,58,64,65,87,,,,20-Sep-2017 20:49:50,20-Sep-2017 20:57:01,20-Sep-2017 20:52:23,-17917.361893122,9584.56304298915,-17940.96674877,9497.71368611279,-17893.757037474,9671.41239986551,26.6579204917633,-178.760970189408,-17919.0441299477,9502.11809117728,-17947.894509073,9395.96887721728,-17890.1937508224,9608.26730513727,26.6571763515266,-178.760987074198,4550,4460,4640,4470,4360,4580
93,99,148,,,,,,,20-Sep-2017 20:57:06,20-Sep-2017 21:05:50,20-Sep-2017 21:01:57,-21122.9656787432,9533.5300182768,-21130.8339639592,9504.58023265135,-21112.4746317885,9572.12973244407,26.6574598725713,-178.793145175723,-21083.3260331628,9336.22644887608,-21093.8170801175,9297.62673470881,-21070.2122244695,9384.47609158517,26.6556790294559,-178.792747308382,3660,3630,3700,3480,3440,3530
97,106,119,129,135,139,,,,20-Sep-2017 20:57:19,20-Sep-2017 21:04:54,20-Sep-2017 21:00:11,-20861.4235431129,8322.54045957286,-20866.6690665903,8303.24060248922,-20856.1780196356,8341.84031665649,26.6465295968293,-178.790520049476,-20866.5696600901,8189.22310331323,-20871.8151835675,8169.92324622959,-20861.3241366128,8208.52296039686,26.6453262871438,-178.790571701599,2560,2540,2580,2430,2410,2450
86,101,108,,,,,,,20-Sep-2017 20:55:52,20-Sep-2017 20:59:40,14-Jul-1916 00:00:00,-20886.1218702622,9489.88359363243,-20922.8405346036,9354.78459404699,-20849.4032059209,9624.98259321788,26.6570659241238,-178.790767949214,-20872.166943156,9579.35571224746,-20950.849795316,9289.85785599293,-20801.352376212,9839.90378287653,26.6578734908949,-178.790627882125,3680,3540,3820,3770,3470,4040
121,,,,,,,,,20-Sep-2017 21:02:35,20-Sep-2017 21:11:58,20-Sep-2017 21:07:12,-22817.537462363,8636.57602271207,-22820.1602241017,8626.92609417026,-22814.9147006243,8646.22595125389,26.6493640517371,-178.81015377304,-22785.123796586,8679.58014194383,-22790.3693200634,8660.28028486019,-22779.8782731087,8698.87999902746,26.6497522027974,-178.809828433627,2350,2340,2360,2400,2380,2420
79,,,,,,,,,20-Sep-2017 20:55:36,20-Sep-2017 20:59:01,20-Sep-2017 20:57:58,-20183.0075639467,7806.54456888001,-20193.4986109014,7767.94485471274,-20172.516516992,7845.14428304728,26.6418722673533,-178.7837107161,-20177.7620404694,7825.84442596364,-20193.4986109014,7767.94485471274,-20162.0254700373,7883.74399721455,26.6420464660143,-178.783658066223,2240,2200,2280,2260,2200,2320
88,109,,,,,,,,20-Sep-2017 20:56:31,20-Sep-2017 21:00:00,20-Sep-2017 20:58:34,-20310.4370913164,8100.24801719879,-20323.5509000097,8051.9983744897,-20294.7005208844,8158.14758844969,26.6445232065405,-178.784989739827,-20300.7871627745,8097.62525546012,-20319.1464949452,8030.0757556674,-20285.0505923425,8155.52482671102,26.6444995337443,-178.784892882467,2490,2440,2550,2490,2420,2550
70,105,,,,,,,,20-Sep-2017 20:54:53,20-Sep-2017 21:01:37,20-Sep-2017 20:54:57,-19096.0371925491,9480.04252576666,-19122.2648099358,9383.54324034848,-19067.1868134238,9586.19173972665,26.6569770995881,-178.772800678815,-18983.900743199,9625.73197880689,-19012.7511223244,9519.58276484689,-18955.0503640737,9731.88119276688,26.6582920786339,-178.77167515334,4140,4040,4250,4310,4200,4420
100,150,155,167,175,179,,,,20-Sep-2017 21:03:16,20-Sep-2017 21:08:48,20-Sep-2017 21:08:00,-23084.1721748822,8646.86825666651,-23092.0404600983,8617.91847104106,-23073.6811279276,8685.46797083378,26.6494569484547,-178.812830014023,-23125.2952442881,8533.69187590337,-23138.4090529814,8485.44223319428,-23101.6903886401,8620.54123277972,26.6484354292845,-178.813242770646,2290,2260,2330,2170,2120,2260
164,,,,,,,,,20-Sep-2017 21:06:11,20-Sep-2017 21:13:32,20-Sep-2017 21:09:14,-23447.5049858199,8911.4231063596,-23452.7505092972,8892.12324927596,-23444.8822240812,8921.07303490142,26.6518447951832,-178.816476824109,-23451.9093908844,8933.3457251819,-23462.4004378391,8894.74601101463,-23441.4183439297,8971.94543934917,26.6520426666405,-178.816521031592,2450,2430,2460,2470,2430,2510
160,165,177,,,,,,,20-Sep-2017 21:05:44,20-Sep-2017 21:12:13,20-Sep-2017 21:10:29,-23628.7278988764,9540.99300381606,-23636.5961840924,9512.04321819061,-23620.8596136604,9569.94278944151,26.6575272327638,-178.818295777772,-23617.3957335088,9620.81519388926,-23635.7550656795,9553.26569409654,-23599.0364013382,9688.36469368199,26.6582477002043,-178.818182035623,3010,2980,3040,3090,3020,3160
184,189,193,210,221,242,265,,,20-Sep-2017 21:08:54,20-Sep-2017 21:16:50,20-Sep-2017 21:16:43,-24730.2649837334,12503.6127989779,-24772.2291715521,12349.2139423088,-24685.678034176,12667.6615841888,26.6842675552107,-178.829352022711,-24743.3787924267,12455.3631562688,-24808.9478358934,12214.1149427234,-24669.941463744,12725.5611554397,26.683832058558,-178.829483647404,5580,5420,5750,5530,5280,5810
209,224,,,,,,,,20-Sep-2017 21:12:11,20-Sep-2017 21:13:35,14-Jul-1916 00:00:00,-25392.4320126145,8465.93588943413,-25423.9051534785,8350.13674693232,-25350.4678247958,8620.33474610321,26.6478238702417,-178.835998263643,-25377.5365605953,8482.6129847791,-25416.8779866753,8337.86405665184,-25330.3268492993,8656.31169853181,26.6479743961066,-178.835848756406,1510,1390,1670,1530,1380,1710
156,181,196,,,,,,,20-Sep-2017 21:05:56,20-Sep-2017 21:11:23,20-Sep-2017 21:11:09,-23926.0940403469,9590.72607035061,-23944.4533725176,9523.17657055789,-23907.7347081762,9658.27557014334,26.6579761186578,-178.821280473378,-23885.0703774412,9817.91995028975,-23919.1662800439,9692.47087924612,-23858.8427600545,9914.41923570793,26.6600267488526,-178.820868714508,2980,2910,3050,3210,3080,3310
198,207,216,227,,,,,,20-Sep-2017 21:11:00,20-Sep-2017 21:13:55,20-Sep-2017 21:13:50,-24805.5221484775,9290.88244005346,-24834.3725276029,9184.73322609346,-24774.0490076135,9406.68158255527,26.6552697587763,-178.830107386882,-24816.854313845,9211.06024998025,-24858.8185016637,9056.66139331117,-24769.644602549,9384.75896373296,26.6545492913358,-178.830221129032,2460,2350,2580,2380,2220,2560
118,138,,,,,,,,20-Sep-2017 21:00:42,20-Sep-2017 21:04:23,20-Sep-2017 21:03:50,-21578.1945570343,9574.35486818227,-21609.6676978983,9458.55572568046,-21541.475892693,9709.45386776772,26.6578283537554,-178.797714356416,-21596.553889205,9506.80536838955,-21675.236741365,9217.30751213502,-21486.3978961809,9912.10236714589,26.6572186584417,-178.797898630987,3580,3460,3720,3510,3210,3930
143,,,,,,,,,20-Sep-2017 21:04:10,20-Sep-2017 21:06:09,20-Sep-2017 21:04:23,-22440.7390831434,7010.83834971021,-22445.9846066208,6991.53849262657,-22438.1163214048,7020.48827825203,26.6346902992491,-178.806371807611,-22430.2480361888,7049.43806387748,-22440.7390831434,7010.83834971021,-22422.3797509728,7078.38784950293,26.6350386965713,-178.806266507856,880,860,890,920,880,950
276,,,,,,,,,20-Sep-2017 21:18:33,20-Sep-2017 21:19:24,14-Jul-1916 00:00:00,-27021.5341592678,7924.24760659084,-27026.7796827451,7904.9477495072,-27016.2886357904,7943.54746367447,26.6429346436955,-178.852349735247,-27026.7796827451,7904.9477495072,-27032.0252062224,7885.64789242357,-27018.9113975291,7933.89753513265,26.6427604450344,-178.852402385124,560,540,580,540,520,570
249,255,272,280,,,,,,20-Sep-2017 21:15:29,20-Sep-2017 21:20:03,20-Sep-2017 21:19:44,-26570.6179532173,9812.07031413544,-26586.3545236493,9754.17074288453,-26557.5041445239,9860.31995684453,26.659973950597,-178.847823841304,-26602.9322124941,9655.04869572769,-26616.0460211875,9606.79905301861,-26584.5728803235,9722.59819552042,26.6585566885122,-178.848148182963,2500,2440,2550,2340,2290,2410
205,233,247,261,,,,,,20-Sep-2017 21:11:49,20-Sep-2017 21:17:15,20-Sep-2017 21:17:15,-25601.1289611472,11434.5964600742,-25650.9614341819,11251.2478177797,-25543.4282028965,11646.8948879942,26.6746187161494,-178.838092977124,-25562.6286534801,11538.1229122955,-25691.1439786747,11065.2764137465,-25452.472660456,11943.4199110519,26.6755531359892,-178.837706545439,4320,4130,4540,4430,3940,4850
