TrackID_1,TrackID_2,TrackID_3,TrackID_4,TrackID_5,TrackID_6,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
21,58,,,,,22-Sep-2017 00:12:47,22-Sep-2017 00:21:11,22-Sep-2017 00:18:11,4335.28859477659,-1195.45472717589,4326.34432286659,-1213.34327099589,4339.76073073159,-1186.51045526589,20.4498013944856,-156.909250755837,4371.06568241659,-1123.90055189589,4357.64927455159,-1150.73336762589,4384.48209028159,-1097.0677361659,20.4504477471196,-156.908907869564,870,850,880,950,920,980
38,44,51,,,,22-Sep-2017 00:15:22,22-Sep-2017 00:16:44,22-Sep-2017 00:15:43,4044.59975770162,-1038.9299687509,3990.93412624162,-1146.26123167089,4116.15393298161,-895.821618190916,20.4512152908725,-156.912036706808,4031.18334983662,-1065.7627844809,3959.62917455663,-1208.87113504089,4138.51461275661,-851.10025864092,20.4509729086347,-156.91216528916,880,760,1040,850,690,1090
30,47,64,,,,22-Sep-2017 00:13:57,22-Sep-2017 00:19:00,22-Sep-2017 00:16:02,4134.04247680161,-927.126569875913,4125.09820489161,-945.015113695911,4138.51461275661,-918.182297965914,20.4522252168631,-156.911179491124,4156.40315657661,-927.126569875913,4142.98674871161,-953.95938560591,4174.29170039661,-891.349482235916,20.4522252168631,-156.910965187204,1020,1000,1030,1030,1000,1070
65,66,,,,,22-Sep-2017 00:18:20,22-Sep-2017 00:21:35,22-Sep-2017 00:19:21,4344.23286668659,-1557.69773953085,4339.76073073159,-1566.64201144085,4348.70500264159,-1548.75346762085,20.4465292342758,-156.909165034269,4312.92791500159,-1620.30764290085,4308.4557790466,-1629.25191481085,4317.40005095659,-1611.36337099085,20.4459636757211,-156.909465059758,550,540,560,480,470,490
63,68,75,77,,,22-Sep-2017 00:18:08,15-Jun-4035 00:38:30,22-Sep-2017 00:19:51,4500.75762511158,-1490.61570020586,4491.81335320158,-1508.50424402586,4514.17403297658,-1463.78288447586,20.4471351898702,-156.907664906824,4505.22976106658,-1481.67142829586,4469.45267342658,-1553.22560357585,4536.53471275157,-1419.06152492587,20.4472159839495,-156.907622046039,680,660,710,690,610,760
71,,,,,,22-Sep-2017 00:19:32,22-Sep-2017 00:20:39,22-Sep-2017 00:20:10,4107.20966107161,-2277.71162828579,4102.73752511661,-2286.65590019578,4290.5672352266,-1910.99647997582,20.440025310896,-156.911436655829,4111.68179702661,-2268.76735637579,4107.20966107161,-2277.71162828579,4286.0950992716,-1919.94075188582,20.4401061049753,-156.911393795045,-200,-210,210,-190,-200,200
36,43,56,70,79,,22-Sep-2017 00:14:42,22-Sep-2017 00:22:24,14-Jul-1916 00:00:00,7523.92153069129,2140.7586952538,7291.37046103131,1675.65655593384,7810.13823181127,2713.19209749374,20.4799375860467,-156.878691016733,7479.2001711413,2185.48005480379,7112.48502283133,1452.04975818386,7868.27599922626,2963.63171097372,20.4803415564429,-156.879119624574,5280,4760,5920,5300,4480,6170
87,91,97,,,,22-Sep-2017 00:35:31,22-Sep-2017 00:39:45,14-Jul-1916 00:00:00,7595.47570597129,-1942.30143166082,7537.33793855629,-2058.57696649081,7667.02988125128,-1799.19308110083,20.443055088868,-156.878005244186,7273.48191721132,-2295.60017210578,7228.76055766132,-2385.04289120578,7331.61968462631,-2179.32463727579,20.4398637227375,-156.881091220646,1660,1530,1820,1200,1100,1330
96,104,118,,,,22-Sep-2017 00:39:29,15-Jun-4035 01:20:29,22-Sep-2017 00:40:39,7081.18007114633,-2724.92522378574,7076.70793519133,-2733.86949569574,7085.65220710133,-2715.98095187574,20.4359856069334,-156.882934234365,6969.37667227134,-2836.72862266073,6964.90453631634,-2845.67289457073,6973.84880822634,-2827.78435075073,20.4349756809428,-156.884005753968,730,720,740,580,570,590
93,94,,,,,22-Sep-2017 00:37:10,22-Sep-2017 00:45:43,22-Sep-2017 00:42:36,7228.76055766132,-2586.28900918076,7224.28842170632,-2595.23328109076,7228.76055766132,-2586.28900918076,20.4372379151618,-156.881519828487,7269.00978125632,-2528.15124176576,7255.59337339132,-2554.98405749576,7277.95405316632,-2510.26269794576,20.437763076677,-156.88113408143,920,910,920,990,960,1010
108,114,,,,,22-Sep-2017 00:42:34,22-Sep-2017 00:44:46,22-Sep-2017 00:43:04,7224.28842170632,-2953.00415749072,7215.34414979632,-2970.89270131072,7233.23269361632,-2935.11561367072,20.4339253579125,-156.881562689271,7224.28842170632,-2953.00415749072,7197.45560597632,-3006.66978895072,7251.12123743632,-2899.33852603073,20.4339253579125,-156.881562689271,590,570,610,590,530,650
107,111,121,122,,,22-Sep-2017 00:42:16,22-Sep-2017 00:46:37,22-Sep-2017 00:43:21,7385.28531608631,-2787.53512715574,7376.34104417631,-2805.42367097574,7394.2295879963,-2769.64658333574,20.4354200483787,-156.880019701042,7309.25900485131,-2872.50571030073,7300.31473294131,-2890.39425412073,7318.20327676131,-2854.61716648073,20.4346525046258,-156.880748334372,810,790,830,700,680,720
