TrackID_1,TrackID_2,TrackID_3,TrackID_4,TrackID_5,TrackID_6,TrackID_7,TrackID_8,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
109,149,163,,,,,,23-Jul-2017 17:20:51,23-Jul-2017 17:24:24,23-Jul-2017 17:22:30,-8531.77634168223,3660.91704489323,-8534.33112521564,3651.24889713383,-8526.66677461542,3680.25334041201,25.2177666755061,-172.942288722837,-8524.66297745624,3648.69411360043,-8527.21776098965,3639.02596584104,-8519.55341038943,3668.03040911921,25.2176563311816,-172.942218154088,1360,1350,1380,1350,1340,1370
108,,,,,,,,23-Jul-2017 17:22:59,23-Jul-2017 17:23:43,14-Jul-1916 00:00:00,-9129.24716424442,3239.57559643739,-9144.57586544485,3181.56670988104,-9111.36367951057,3307.25263075313,25.2139629531113,-172.948215984128,-9129.24716424442,3239.57559643739,-9149.68543251167,3162.23041436225,-9103.69932891035,3336.25707403131,25.2139629531113,-172.948215984128,800,740,870,800,720,900
154,155,158,166,168,,,,23-Jul-2017 17:23:42,07-Sep-6052 04:13:31,23-Jul-2017 17:25:19,-9452.15294492399,3035.29183104299,-9454.7077284574,3025.62368328359,-9452.15294492399,3035.29183104299,25.2121187511317,-172.951419399026,-9459.81729552421,3006.28738776481,-9459.81729552421,3006.28738776481,-9457.2625119908,3015.9555355242,25.2118569092197,-172.951495433883,520,510,520,490,490,500
203,,,,,,,,23-Jul-2017 17:28:44,23-Jul-2017 17:30:59,23-Jul-2017 17:30:40,-10963.4403066577,3931.12134063951,-10965.9950901911,3921.45319288012,-10960.8855231243,3940.7894883989,25.2202059848469,-172.966412256821,-10973.6594407913,3892.44874960194,-10983.878574925,3853.77615856437,-10963.4403066577,3931.12134063951,25.2198568622976,-172.96651363663,1000,990,1010,960,920,1000
9,11,20,42,57,66,,,23-Jul-2017 17:07:34,14-Feb-4035 10:15:51,23-Jul-2017 17:14:13,-5342.89339534806,5238.58163363797,-5355.6673130151,5190.24089484101,-5327.56469414762,5296.59052019432,25.2320092764884,-172.91065313205,-5399.84976779501,4788.1862832649,-5412.62368546204,4739.84554446794,-5389.63063366138,4826.85887430246,25.2279432656865,-172.911218172699,3700,3650,3760,3250,3200,3290
21,41,96,118,131,,,,23-Jul-2017 17:09:16,23-Jul-2017 17:21:51,23-Jul-2017 17:20:30,-6309.46319187346,10231.2004683223,-6350.33972840797,10076.510104172,-6266.03187180555,10395.558980232,25.2770808832333,-172.920242071833,-6456.38797436388,9401.19257179955,-6497.26451089838,9246.50220764928,-6410.40187076256,9575.2192314686,25.269587863889,-172.921699651924,8280,8120,8450,7440,7280,7620
86,97,137,175,211,,,,23-Jul-2017 17:16:39,23-Jul-2017 17:30:11,23-Jul-2017 17:29:52,-9044.94624898656,9547.36390579644,-9080.71321845425,9412.00983716495,-9006.62449598546,9692.38612218732,25.2709074472783,-172.947379669561,-8979.97468790293,9871.52234892318,-9100.04951397303,9417.11940423176,-8895.66683130051,10190.5712249831,25.2738338356839,-172.946735113535,6920,6780,7070,7250,6780,7580
104,124,145,165,186,187,197,224,23-Jul-2017 17:18:26,23-Jul-2017 17:31:27,23-Jul-2017 17:26:10,-8309.31465350113,8691.00758058854,-8342.52683943542,8565.32165971645,-8276.10246756685,8816.69350146064,25.2631765635875,-172.940081772299,-8285.970763664,8622.77955989857,-8329.40208373191,8458.4210479889,-8242.53944359609,8787.13807180823,25.2625606250151,-172.939850187208,6280,6150,6410,6220,6050,6390
127,148,182,192,208,217,,,23-Jul-2017 17:21:10,23-Jul-2017 17:30:38,23-Jul-2017 17:30:38,-9502.75634298303,10319.9633607761,-9571.735498385,10058.9233712726,-9426.11283698083,10610.0077935579,25.2778822034051,-172.951921414441,-9445.79997053608,10770.3587111492,-9530.1078271385,10451.3098350893,-9361.49211393367,11089.4075872092,25.2819482142071,-172.951356373791,7550,7280,7850,8000,7670,8330
107,133,161,173,,,,,23-Jul-2017 17:19:14,23-Jul-2017 17:24:51,23-Jul-2017 17:23:06,-7773.55661863471,6491.12955486165,-7806.768804569,6365.44363398955,-7737.78964916702,6626.48362349313,25.2433168385523,-172.934766738089,-7834.87142343647,6259.09400863624,-7868.08360937076,6133.40808776415,-7799.10445396878,6394.44807726773,25.2412221032567,-172.935375016946,4290,4160,4430,4050,3920,4190
129,179,189,196,207,213,218,,23-Jul-2017 17:21:32,23-Jul-2017 17:30:31,14-Jul-1916 00:00:00,-10774.996025325,12042.1440106136,-10915.5091196624,11510.395883847,-10616.5994462538,12641.5691716959,25.2934294445552,-172.964542778928,-10732.8668263433,11927.5790482858,-11006.2286644178,10893.0872380309,-10408.4093176007,13155.4338137286,25.2923951923722,-172.964124832543,8890,8340,9510,8790,7720,10060
162,181,195,205,216,,,,23-Jul-2017 17:24:01,23-Jul-2017 17:30:13,14-Jul-1916 00:00:00,-11257.0989784268,10452.5601837549,-11415.495557498,9853.13502267264,-11065.4902134213,11177.6712657093,25.2790792408836,-172.96932552323,-11203.2483758875,10852.0600117977,-11443.3980280278,9943.25412241481,-10960.5439402139,11770.5340489399,25.2826857848118,-172.968791293641,7230,6610,7980,7630,6690,8580
