TrackID_1,TrackID_2,TrackID_3,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
1,2,4,01-Sep-2017 00:12:10,01-Sep-2017 00:14:06,01-Sep-2017 00:12:52,-638.347229439395,7053.85474719524,-56.9508113389033,6741.47964412216,-1572.10511305534,7555.54809455504,18.9157418322826,-156.443503944024,-647.156266077281,7058.58770330241,13.5214817641863,6703.61599526482,-1677.81355270997,7612.34356784106,18.9157845930504,-156.443587532083,3900,3240,4960,3910,3160,5080
