TrackID_1,TrackID_2,TrackID_3,TrackID_4,TrackID_5,TrackID_6,TrackID_7,TrackID_8,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
10,16,21,35,,,,,07-Nov-2017 17:03:55,07-Nov-2017 17:06:24,07-Nov-2017 17:05:15,424.861784687062,483.16694305509,423.406449049028,473.273409905569,426.317120325096,493.06047620461,21.929739594048,-162.223462706329,429.227791601164,512.847542503652,423.406449049028,473.273409905569,433.593798515265,542.528141952215,21.9300076535241,-162.223420448292,540,530,550,570,530,600
17,28,39,51,,,,,07-Nov-2017 17:04:38,07-Nov-2017 17:07:46,14-Jul-1916 00:00:00,80.4060061363253,2332.99131758987,57.1206359277828,2174.69478719754,105.146711982902,2501.18138113173,21.9464462294182,-162.226796650918,43.1686581264254,2560.83639634557,16.9726166418149,2382.75279965419,67.9093639730019,2729.02645988743,21.9485040056612,-162.227157066572,2320,2160,2490,2540,2360,2710
19,26,31,44,58,,,,07-Nov-2017 17:04:53,16-Sep-4035 10:11:52,07-Nov-2017 17:06:11,733.324210222508,862.311944384119,728.958203308406,832.631344935556,739.145552774644,901.886076982202,21.9331638311685,-162.220477136922,719.064670158886,834.08668057359,714.698663244784,804.406081125027,724.886012711021,873.660813171673,21.9329089155142,-162.220615153234,960,930,1000,930,900,970
20,38,52,,,,,,07-Nov-2017 17:05:06,07-Nov-2017 17:07:44,07-Nov-2017 17:06:40,797.331486404903,610.313792415278,795.876150766869,600.420259265758,800.242157680971,630.10085871432,21.9308879171429,-162.219857618466,795.876150766869,600.420259265758,794.420815128835,590.526726116237,798.786822042937,620.207325564799,21.9307985639842,-162.219871704478,720,710,740,710,700,730
24,37,54,62,,,,,07-Nov-2017 17:05:10,07-Nov-2017 17:08:38,07-Nov-2017 17:06:08,932.705192633154,2217.72598586848,915.241164976748,2099.00358807423,954.535227203663,2366.12898311129,21.9454052139064,-162.21854735322,935.615863909222,2237.51305216752,915.241164976748,2099.00358807423,957.445898479731,2385.91604941033,21.9455839202238,-162.218519181195,2330,2210,2480,2350,2210,2500
25,40,,,,,,,07-Nov-2017 17:05:17,07-Nov-2017 17:06:27,07-Nov-2017 17:05:17,671.414886093775,2640.25098596736,591.37142600191,2096.10666274371,821.314456811268,3659.28490036801,21.9492212362319,-162.221076349561,685.380609840681,2597.7661820932,603.881814110782,2043.72832572004,828.003502368005,3567.33243074625,21.9488375359537,-162.22094117706,2710,2160,3740,2670,2110,3650
22,41,47,56,,,,,07-Nov-2017 17:05:07,07-Nov-2017 17:08:00,14-Jul-1916 00:00:00,527.657966136232,2418.81488239723,504.372595927689,2260.51835200489,556.76467889691,2616.68554538765,21.947221342463,-162.222467754889,537.551499285752,2417.35954675919,502.623443972939,2179.91475117069,579.756232788736,2704.2720080953,21.9472081986413,-162.222371996613,2470,2310,2670,2470,2230,2760
18,30,48,64,70,75,,,07-Nov-2017 17:04:40,07-Nov-2017 17:10:45,07-Nov-2017 17:07:38,1249.01818304665,2444.10198304059,1241.74150485648,2394.63431729299,1259.20553251289,2513.35671508724,21.9474497221816,-162.215485799173,1265.60076175291,2350.6941777808,1256.86874792471,2291.33297888368,1275.78811121915,2419.94890982745,21.9466061122883,-162.215325298459,2600,2550,2670,2510,2450,2580
29,33,45,46,60,67,,,07-Nov-2017 17:05:39,07-Nov-2017 17:09:34,07-Nov-2017 17:08:41,1440.15856264369,1475.97732408003,1432.88188445352,1426.50965833243,1447.43524083386,1525.44498982764,21.9387061323074,-162.21363577524,1442.77541760304,1425.05432269439,1432.5880681368,1355.79959064775,1455.87343834535,1514.09612104008,21.9382462226923,-162.213610447026,1670,1620,1720,1620,1550,1710
27,,,,,,,,07-Nov-2017 17:06:22,07-Nov-2017 17:07:54,07-Nov-2017 17:06:57,906.4404214208,321.358362807706,906.4404214208,321.358362807706,907.895757058834,331.251895957227,21.9282782245326,-162.21880156667,898.002223909313,332.707231595261,896.546888271279,322.81369844574,898.002223909313,332.707231595261,21.928380721513,-162.218883238933,450,450,460,460,450,460
23,50,61,68,72,87,96,,07-Nov-2017 17:06:01,07-Nov-2017 17:12:37,07-Nov-2017 17:10:02,1937.45207507908,1352.2875407927,1933.08606816498,1322.60694134413,1941.81808199319,1381.96814024126,21.9375890316049,-162.208822533256,1934.54140380302,1332.50047449366,1924.35405433678,1263.24574244701,1944.72875326925,1401.7552065403,21.9374103252876,-162.208850705281,1620,1590,1650,1600,1530,1670
32,53,73,88,,,,,07-Nov-2017 17:06:02,07-Nov-2017 17:11:31,07-Nov-2017 17:09:37,1808.83614413531,1371.20690408714,1804.47013722121,1341.52630463858,1814.65748668745,1410.78103668522,21.9377599012876,-162.210067390836,1841.72123117666,1457.33803115676,1834.44455298649,1407.87036540915,1848.99790936683,1506.80569690436,21.9385377920722,-162.209749100174,1620,1590,1660,1710,1660,1760
36,63,74,91,,,,,07-Nov-2017 17:06:05,07-Nov-2017 17:11:46,07-Nov-2017 17:09:04,1519.90820641884,1949.411579619,1511.17619259063,1890.05038072187,1528.64022024704,2008.77277851612,21.9429819401019,-162.212863888368,1566.46520089037,1922.34783512979,1556.27785142414,1853.09310308314,1576.65255035661,1991.60256717643,21.9427375146758,-162.212413269016,2150,2090,2210,2130,2060,2200
34,59,,,,,,,07-Nov-2017 17:06:04,07-Nov-2017 17:08:40,07-Nov-2017 17:07:24,1120.34726832069,1088.39412523952,1111.61525449248,1029.03292634239,1131.98995342496,1167.54239043568,21.9352056858501,-162.216731188935,1115.11355840199,1190.24012801079,1094.73885946951,1051.7306639175,1128.21157914429,1279.28192635648,21.9361255050803,-162.216781845361,1240,1180,1320,1340,1200,1430
49,,,,,,,,07-Nov-2017 17:07:34,07-Nov-2017 17:09:06,07-Nov-2017 17:08:30,1276.57333855046,226.481475964334,1275.11800291242,216.587942814813,1276.57333855046,226.481475964334,21.9274213466714,-162.215219096254,1273.66266727439,206.694409665292,1273.66266727439,206.694409665292,1275.11800291242,216.587942814813,21.9272426403541,-162.215247268279,410,400,410,390,390,400
55,65,69,71,83,94,105,110,07-Nov-2017 17:07:38,07-Nov-2017 17:14:32,07-Nov-2017 17:12:11,2561.91992876577,1543.44166633528,2557.55392185166,1513.76106688672,2567.7412713179,1583.01579893336,21.9393154345645,-162.202778386659,2574.72413319135,1561.77339699629,2567.44745500118,1512.30573124868,2582.00081138152,1611.24106274389,21.9394809970601,-162.202654456359,1900,1870,1940,1920,1870,1970
66,,,,,,,,07-Nov-2017 17:10:06,07-Nov-2017 17:10:44,07-Nov-2017 17:10:27,1823.90840342134,-106.721655417689,1823.90840342134,-106.721655417689,1823.90840342134,-106.721655417689,21.9244120322214,-162.209921508315,1823.90840342134,-106.721655417689,1823.90840342134,-106.721655417689,1823.90840342134,-106.721655417689,21.9244120322214,-162.209921508315,160,160,160,160,160,160
57,77,101,109,114,,,,07-Nov-2017 17:07:53,07-Nov-2017 17:15:40,07-Nov-2017 17:12:22,2721.43296226161,2833.9669826871,2706.87960588127,2735.03165119189,2735.98631864195,2932.90231418231,21.950970776657,-162.20123447987,2708.04112520259,2674.21511665673,2694.94310446028,2585.17331831104,2722.59448158293,2773.15044815194,21.9495279822965,-162.201364097794,3200,3100,3300,3040,2950,3140
76,79,99,,,,,,07-Nov-2017 17:10:50,07-Nov-2017 17:13:35,07-Nov-2017 17:13:21,2902.0646841846,1038.56391344745,2894.78800599443,989.096247699847,2909.34136237476,1088.03157919506,21.9347556457326,-162.199486167926,2865.97510955046,861.93565239411,2860.15376699833,822.361519796026,2873.25178774063,911.403318141714,21.9331604326983,-162.199835474425,1450,1400,1500,1270,1230,1320
89,,,,,,,,07-Nov-2017 17:11:44,07-Nov-2017 17:13:44,07-Nov-2017 17:12:55,2580.19667564458,156.010240814175,2578.74134000654,146.116707664655,2580.19667564458,156.010240814175,21.9267848877481,-162.202601488302,2587.17953751803,134.7678388771,2587.17953751803,134.7678388771,2588.63487315607,144.661372026621,21.926593037609,-162.202533902051,530,520,530,510,510,520
93,,,,,,,,07-Nov-2017 17:12:11,07-Nov-2017 17:14:00,07-Nov-2017 17:13:07,2639.5578745417,147.278226985972,2639.5578745417,147.278226985972,2641.01321017974,157.171760135493,21.9267060248176,-162.202026938649,2649.45140769122,145.822891347938,2647.99607205319,135.929358198417,2650.90674332926,155.716424497459,21.9266928809959,-162.201931180374,530,530,540,530,520,540
80,95,100,107,115,,,,07-Nov-2017 17:11:15,07-Nov-2017 17:16:10,07-Nov-2017 17:14:38,3361.56070786775,1688.61268409421,3348.46268712545,1599.57088574852,3377.56939988613,1797.44154873894,21.9406265424153,-162.195038763129,3334.20314706183,1571.345621938,3321.10512631952,1482.30382359231,3350.2118390802,1680.17448658273,21.939567448333,-162.195303553554,2160,2070,2270,2040,1950,2150
81,98,111,,,,,,07-Nov-2017 17:11:16,07-Nov-2017 17:14:33,07-Nov-2017 17:13:19,2944.85705032101,1466.89651015292,2931.75902957871,1377.85471180723,2959.41040670135,1565.83184164813,21.9386241191989,-162.199071985943,2944.85705032101,1466.89651015292,2923.0270157505,1318.4935129101,2969.59775616759,1635.08657369477,21.9386241191989,-162.199071985943,1880,1790,1980,1880,1730,2050
92,102,104,,,,,,07-Nov-2017 17:11:43,07-Nov-2017 17:13:57,07-Nov-2017 17:13:57,3011.17361920049,749.608483839879,3003.89694101032,700.140818092275,3019.9056330287,808.969682737005,21.9321459531222,-162.19843011613,3022.81630430476,828.756749036046,3002.44160537229,690.247284942754,3035.91432504707,917.798547381734,21.9328607783916,-162.198317428031,1180,1130,1240,1260,1120,1350
97,103,,,,,,,07-Nov-2017 17:13:16,07-Nov-2017 17:15:05,07-Nov-2017 17:14:17,2974.18884967066,17.1932144586179,2974.18884967066,17.1932144586179,2975.6441853087,27.0867476081388,21.925531165787,-162.198788087109,2984.08238282018,15.7378788205841,2982.62704718215,5.8443456710632,2985.53771845822,25.6314119701049,21.9255180219653,-162.198692328834,450,450,460,450,440,460
118,139,,,,,,,07-Nov-2017 17:19:06,07-Nov-2017 17:20:36,07-Nov-2017 17:19:53,4588.2900886806,-210.132961391389,4586.83475304257,-220.02649454091,4589.74542431863,-200.239428241868,21.9234780760006,-162.183165402205,4578.39655553108,-208.677625753355,4578.39655553108,-208.677625753355,4579.85189116911,-198.784092603834,21.9234912198224,-162.18326116048,460,450,470,460,460,470
106,108,113,,,,,,07-Nov-2017 17:13:51,07-Nov-2017 17:14:47,14-Jul-1916 00:00:00,3602.20999104904,1744.18176276512,3519.25585968111,1180.25037324243,4744.64846690566,9510.605285139,21.9411284129431,-162.192709548683,3545.17183079455,1631.28070752301,3470.94971325482,1126.71051689744,3709.62475789238,2749.24995341886,21.940108750326,-162.193261613934,2250,1680,10100,2130,1620,3260
141,142,,,,,,,07-Nov-2017 17:22:41,07-Nov-2017 17:24:42,07-Nov-2017 17:23:50,5825.27554868742,-321.339848460948,5825.27554868742,-321.339848460948,5826.73088432546,-311.446315311428,21.9224737142144,-162.171192773967,5825.27554868742,-321.339848460948,5823.82021304939,-331.233381610469,5826.73088432546,-311.446315311428,21.9224737142144,-162.171192773967,530,530,540,530,520,540
120,147,,,,,,,07-Nov-2017 17:19:11,07-Nov-2017 17:24:13,07-Nov-2017 17:23:55,6232.78327328247,2792.50623867877,6212.40857435,2653.99677458548,6254.61330785298,2940.90923592159,21.9505963251459,-162.167248557443,6245.88129402478,2881.54803702446,6202.22122488376,2584.74204253884,6283.72002061366,3138.77989891201,21.9514005035739,-162.167121783331,3670,3530,3820,3760,3460,4020
116,117,119,138,140,,,,07-Nov-2017 17:16:19,16-Sep-4035 10:41:03,07-Nov-2017 17:19:40,4699.51072169571,1370.50930388932,4684.95736531537,1271.57397239411,4714.06407807605,1469.44463538452,21.9377536009316,-162.182088911547,4668.65485698028,1092.0350400647,4658.46750751404,1022.78030801805,4681.75287772258,1181.07683841039,21.9352385686671,-162.182387561619,2040,1940,2140,1760,1690,1850
122,146,154,,,,,,07-Nov-2017 17:19:15,07-Nov-2017 17:24:27,07-Nov-2017 17:21:10,5399.65602856015,2076.12715320698,5388.01334345588,1996.97888801082,5411.29871366442,2155.27541840315,21.9441263681421,-162.175312292304,5389.76249541063,2077.58248884502,5365.02178956405,1909.39242530316,5413.04786561917,2235.87901923735,21.9441395119638,-162.175408050579,2840,2760,2920,2840,2670,3000
145,155,161,165,177,,,,07-Nov-2017 17:23:55,07-Nov-2017 17:33:07,07-Nov-2017 17:29:10,7851.82440589439,2392.62399237281,7841.63705642816,2323.36926032617,7863.46709099866,2471.77225756898,21.9469848001968,-162.151578059924,7873.06680783147,2399.60685424626,7861.4241227272,2320.4585890501,7884.70949293574,2478.75511944243,21.947047865712,-162.151372457361,3510,3440,3590,3520,3440,3600
152,157,159,,,,,,07-Nov-2017 17:24:06,16-Sep-4035 10:49:49,07-Nov-2017 17:25:27,6327.81651698707,-203.21882924568,6327.81651698707,-203.21882924568,6329.27185262511,-193.325296096159,21.9235405207852,-162.166328742511,6336.25471449856,-214.567698033234,6334.79937886052,-224.461231182755,6337.71005013659,-204.674164883714,21.9234380238048,-162.166247070248,720,720,730,710,700,720
143,156,,,,,,,07-Nov-2017 17:23:05,07-Nov-2017 17:24:52,14-Jul-1916 00:00:00,7893.18892828387,3498.37666647651,7749.11070011851,2518.91688467395,8168.24736387228,5368.25443173596,21.9569713735116,-162.151177697862,7947.90404989573,3732.91079078895,7781.99578715986,2605.04801174357,8247.70319133071,5770.97861959025,21.9590895616762,-162.150648117013,4610,3620,6500,4850,3710,6910
144,153,158,,,,,,07-Nov-2017 17:23:08,07-Nov-2017 17:25:18,14-Jul-1916 00:00:00,6694.81367625169,1329.69117629662,6670.07297040511,1161.50111275477,6725.3757246504,1537.45537243656,21.9373849531921,-162.162776622705,6707.91169699399,1418.73297464231,6674.43897731921,1191.18171220333,6744.29508794484,1666.07130338033,21.9381891316201,-162.162649848593,2290,2120,2500,2380,2150,2630
151,160,175,,,,,,07-Nov-2017 17:24:04,07-Nov-2017 17:32:16,07-Nov-2017 17:25:24,6679.75516291121,3151.27654107533,6649.1931145125,2943.51234493539,6711.77254694795,3368.93427036479,21.9538365487618,-162.16292237218,6743.20229835127,3445.17186428489,6699.54222921025,3148.36586979926,6782.49636057818,3712.29725932195,21.9564908558785,-162.162308275257,4090,3880,4310,4390,4090,4660
