TrackID_1,TrackID_2,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
5,6,16-May-2024 18:33:43,16-May-2024 18:37:54,16-May-2024 18:35:55,-2233.58176872279,6116.70847666493,-2375.21934570936,5796.64786242854,-2063.6166763389,6500.78121374859,16.2445822179534,-160.90732024569,-2202.25847856195,6212.20115436065,-2404.59787425705,5754.97170545153,-1983.73193121124,6706.00895918251,16.2454451980287,-160.907027325293,4690,4340,5110,4790,4290,5330
1,3,16-May-2024 18:24:04,16-May-2024 18:25:03,14-Jul-1916 00:00:00,46.0866408351421,1531.99344272186,-10.5683899594864,1403.9691970273,114.882035371477,1687.45145535096,16.2031495361936,-160.886001879354,49.0824155986658,1563.4739975703,-23.7597668515708,1398.87139596302,134.064961790609,1755.51036611214,16.20343403017,-160.885973864304,1420,1280,1590,1450,1270,1660
17,19,16-May-2024 18:45:42,16-May-2024 18:46:38,14-Jul-1916 00:00:00,-6455.24432858976,4113.79429212845,-6495.71220772878,4022.34840234663,-6406.68287362294,4223.52935986664,16.2264816151055,-160.946799210533,-6447.15075276196,4132.08347008482,-6499.75899564269,4013.20381336845,-6386.44893405343,4269.25230475756,16.2266468968481,-160.946723523291,1150,1050,1270,1170,1040,1320
20,21,16-May-2024 18:47:56,16-May-2024 18:50:31,14-Jul-1916 00:00:00,-7561.1526301634,6779.34617279229,-7678.50947966655,6514.153092425,-7419.51505317682,7099.40678702868,16.2505705632666,-160.957141134915,-7496.40402354096,6925.65959644321,-7674.46269175265,6523.29768140318,-7314.29856741537,7337.16610046142,16.251892817207,-160.956535636979,3140,2850,3490,3300,2860,3750
