TrackID_1,TrackID_2,TrackID_3,Loc_start_time,Loc_end_time,Loc_beam_time,Loc_m_1,Loc_m_2,Loc_m_min_1,Loc_m_min_2,Loc_m_max_1,Loc_m_max_2,Loc_LatLong_1,Loc_LatLong_2,Loc_m_dilated_1,Loc_m_dilated_2,Loc_m_dilated_min_1,Loc_m_dilated_min_2,Loc_m_dilated_max_1,Loc_m_dilated_max_2,Loc_LatLong_dilated_1,Loc_LatLong_dilated_2,distance_m,distance_m_minmax_1,distance_m_minmax_2,distance_m_dilated,distance_m_dilated_minmax_1,distance_m_dilated_minmax_2
2,4,,12-May-2024 23:21:22,12-May-2024 23:28:12,12-May-2024 23:25:33,-9392.05160810809,2889.95322872455,-9009.71376555214,2508.61640366085,-9838.11242442336,3334.84619129887,16.2745036810945,-149.696981066585,-9604.40590855627,3059.38065000329,-8953.01551012762,2409.69568878365,-10227.4749853141,3680.818438996,16.2760348107146,-149.698967494238,8690,8150,9320,8960,8040,9840
3,5,6,12-May-2024 23:26:54,12-May-2024 23:40:20,12-May-2024 23:38:34,-11005.9211052092,-1234.59829190488,-10857.2341664375,-1382.89594609632,-11168.7687048164,-1072.17705159997,16.2372297678461,-149.712077699856,-10970.5565278426,-1241.62301023968,-10623.6203373752,-1587.6508700197,-11338.7337095632,-874.409771289444,16.2371662848855,-149.711746888687,6920,6710,7150,6890,6400,7410
